imdb_id,omdb_title,omdb_year,awards_text,omdb_boxoffice,omdb_imdb_rating,omdb_metascore,omdb_imdb_votes,response_ok,error_msg,fetched_at
tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,Won 1 Oscar. 18 wins & 46 nominations total,"$291,710,957",6.9,75,"448,638",True,,2025-10-27T14:13:02.269079
tt0363988,Secret Window,2004,3 nominations total,"$48,022,900",6.5,46,"218,447",True,,2025-10-27T14:13:02.675209
tt0364045,Taking Lives,2004,4 nominations total,"$32,682,342",6.2,38,"99,522",True,,2025-10-27T14:13:03.078769
tt0364725,Dodgeball: A True Underdog Story,2004,2 wins & 9 nominations total,"$114,326,736",6.7,55,"278,904",True,,2025-10-27T14:13:03.484330
tt0364751,Without a Paddle,2004,N/A,"$58,169,327",5.8,29,"52,922",True,,2025-10-27T14:13:03.889737
tt0364970,Babylon A.D.,2008,1 nomination total,"$22,532,572",5.5,26,"100,038",True,,2025-10-27T14:13:04.308770
tt0365485,The Matador,2005,1 win & 6 nominations total,"$12,594,698",6.7,65,"46,974",True,,2025-10-27T14:13:04.712461
tt0365737,Syriana,2005,Won 1 Oscar. 13 wins & 30 nominations total,"$50,824,620",6.9,76,"137,163",True,,2025-10-27T14:13:05.126754
tt0365830,Tenacious D in the Pick of Destiny,2006,2 nominations total,"$8,334,575",6.8,55,"118,037",True,,2025-10-27T14:13:05.543322
tt0365885,The Upside of Anger,2005,5 wins & 13 nominations total,"$18,761,993",6.8,63,"23,549",True,,2025-10-27T14:13:05.954036
tt0365907,A Walk Among the Tombstones,2014,1 nomination total,"$26,307,600",6.5,57,"129,214",True,,2025-10-27T14:13:06.371250
tt0365929,Whiteout,2009,N/A,"$10,275,638",5.5,N/A,"42,104",True,,2025-10-27T14:13:06.774696
tt0365957,You Got Served,2004,1 win & 5 nominations total,"$40,363,810",3.9,37,"29,199",True,,2025-10-27T14:13:07.181959
tt0366174,Anacondas: The Hunt for the Blood Orchid,2004,2 nominations total,"$32,238,923",4.7,40,"35,550",True,,2025-10-27T14:13:07.593770
tt0366444,Fighting Tommy Riley,2004,1 win total,"$10,514",6.5,53,846,True,,2025-10-27T14:13:08.001004
tt0366548,Happy Feet,2006,Won 1 Oscar. 20 wins & 26 nominations total,"$198,000,317",6.4,77,"209,372",True,,2025-10-27T14:13:08.411951
tt0366551,Harold & Kumar Go to White Castle,2004,3 nominations total,"$18,250,550",7.0,64,"213,602",True,,2025-10-27T14:13:08.815407
tt0366780,Mirrormask,2005,5 wins & 2 nominations total,"$866,999",6.7,55,"24,114",True,,2025-10-27T14:13:09.220298
tt0367085,Soul Plane,2004,1 nomination total,"$14,190,750",4.5,33,"25,548",True,,2025-10-27T14:13:09.630457
tt0367089,The Squid and the Whale,2005,Nominated for 1 Oscar. 23 wins & 49 nominations total,"$7,372,734",7.3,82,"93,653",True,,2025-10-27T14:13:10.037364
tt0367479,After the Sunset,2004,1 nomination total,"$28,331,233",6.2,38,"51,145",True,,2025-10-27T14:13:10.443569
tt0367594,Charlie and the Chocolate Factory,2005,Nominated for 1 Oscar. 15 wins & 52 nominations total,"$206,459,076",6.7,72,"559,383",True,,2025-10-27T14:13:10.851584
tt0367652,Deuce Bigalow: European Gigolo,2005,3 wins & 10 nominations total,"$22,400,154",4.7,23,"54,815",True,,2025-10-27T14:13:11.284028
tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,2008,Nominated for 1 BAFTA Award10 wins & 42 nominations total,"$317,101,119",6.2,65,"506,461",True,,2025-10-27T14:13:11.689235
tt0368008,The Manchurian Candidate,2004,Nominated for 1 BAFTA Award1 win & 12 nominations total,"$65,955,630",6.6,76,"121,188",True,,2025-10-27T14:13:12.097483
tt0368089,November,2004,1 win & 2 nominations total,"$192,186",5.4,47,"3,187",True,,2025-10-27T14:13:12.517867
tt0368413,Echoes of Innocence,2005,3 wins,N/A,4.7,N/A,226,True,,2025-10-27T14:13:12.920944
tt0368447,The Village,2004,Nominated for 1 Oscar. 4 wins & 24 nominations total,"$114,197,520",6.6,44,"290,036",True,,2025-10-27T14:13:13.329046
tt0368578,Are We There Yet?,2005,1 win & 8 nominations total,"$82,674,398",4.8,27,"35,444",True,,2025-10-27T14:13:13.734173
tt0368709,Elizabethtown,2005,2 wins & 4 nominations total,"$26,850,426",6.3,45,"74,220",True,,2025-10-27T14:13:14.140257
tt0368891,National Treasure,2004,1 win & 9 nominations total,"$173,008,894",6.9,40,"370,727",True,,2025-10-27T14:13:14.545716
tt0368913,Osama,2003,15 wins & 13 nominations total,"$1,270,904",7.3,83,"9,671",True,,2025-10-27T14:13:14.947973
tt0368933,The Princess Diaries 2: Royal Engagement,2004,1 win & 2 nominations total,"$95,170,481",5.9,43,"94,924",True,,2025-10-27T14:13:15.351573
tt0369226,Alone in the Dark,2005,4 wins & 4 nominations total,"$5,178,569",2.4,9,"47,601",True,,2025-10-27T14:13:15.759956
tt0369339,Collateral,2004,Nominated for 2 Oscars. 22 wins & 73 nominations total,"$101,005,703",7.5,71,"455,549",True,,2025-10-27T14:13:16.161445
tt0369436,Four Christmases,2008,1 win & 1 nomination total,"$120,146,040",5.7,41,"85,133",True,,2025-10-27T14:13:16.572957
tt0369441,Fun with Dick and Jane,2005,1 win & 7 nominations total,"$110,332,737",6.2,47,"160,407",True,,2025-10-27T14:13:16.975924
tt0369610,Jurassic World,2015,15 wins & 58 nominations total,"$653,406,625",6.9,59,"715,409",True,,2025-10-27T14:13:17.405696
tt0369735,Monster-in-Law,2005,1 win & 10 nominations total,"$82,931,301",5.6,31,"67,528",True,,2025-10-27T14:13:17.823008
tt0370032,Ultraviolet,2006,1 win & 2 nominations total,"$18,535,812",4.4,18,"85,596",True,,2025-10-27T14:13:18.229180
tt0370263,Alien vs. Predator,2004,2 wins & 4 nominations total,"$80,282,231",5.7,29,"227,856",True,,2025-10-27T14:13:18.633019
tt0371246,Spanglish,2004,5 wins & 15 nominations,"$42,726,869",6.4,48,"89,589",True,,2025-10-27T14:13:19.045801
tt0371606,Chicken Little,2005,4 wins & 15 nominations total,"$135,386,665",5.7,48,"106,831",True,,2025-10-27T14:13:19.456280
tt0371724,The Hitchhiker's Guide to the Galaxy,2005,1 win & 10 nominations total,"$51,085,416",6.7,63,"214,209",True,,2025-10-27T14:13:19.870414
tt0371746,Iron Man,2008,Nominated for 2 Oscars. 24 wins & 73 nominations total,"$319,034,126",7.9,79,"1,194,561",True,,2025-10-27T14:13:20.279732
tt0372183,The Bourne Supremacy,2004,5 wins & 22 nominations total,"$176,241,941",7.7,73,"505,304",True,,2025-10-27T14:13:20.694752
tt0372532,The Wedding Date,2005,N/A,"$31,726,995",6.1,32,"57,974",True,,2025-10-27T14:13:21.101462
tt0372588,Team America: World Police,2004,1 win & 11 nominations total,"$32,786,074",7.2,64,"183,617",True,,2025-10-27T14:13:21.508320
tt0372784,Batman Begins,2005,Nominated for 1 Oscar. 15 wins & 79 nominations total,"$206,863,479",8.2,70,"1,673,263",True,,2025-10-27T14:13:21.912037
tt0372873,Dragon Wars: D-War,2007,2 wins & 3 nominations,"$10,977,721",3.5,33,"25,560",True,,2025-10-27T14:13:22.317482
tt0373051,Journey to the Center of the Earth,2008,3 wins & 4 nominations total,"$101,704,370",5.8,57,"138,040",True,,2025-10-27T14:13:22.719195
tt0373074,Kung Fu Hustle,2004,Nominated for 1 BAFTA Award25 wins & 47 nominations total,"$17,108,591",7.7,78,"159,732",True,,2025-10-27T14:13:23.149777
tt0373283,Saints and Soldiers,2003,16 wins & 2 nominations total,"$1,310,470",6.6,56,"21,925",True,,2025-10-27T14:13:23.561536
tt0373450,Where the Truth Lies,2005,2 wins & 10 nominations,"$872,142",6.4,47,"18,962",True,,2025-10-27T14:13:23.963932
tt0373469,Kiss Kiss Bang Bang,2005,5 wins & 16 nominations total,"$4,243,756",7.5,73,"244,591",True,,2025-10-27T14:13:24.389931
tt0373889,Harry Potter and the Order of the Phoenix,2007,Nominated for 2 BAFTA 17 wins & 50 nominations total,"$292,382,727",7.5,71,"679,196",True,,2025-10-27T14:13:24.813643
tt0373908,The Honeymooners,2005,1 win & 3 nominations,"$12,843,849",3.5,31,"7,612",True,,2025-10-27T14:13:25.216580
tt0373926,The Interpreter,2005,3 wins & 2 nominations total,"$72,708,161",6.4,62,"112,725",True,,2025-10-27T14:13:25.623783
tt0374102,Open Water,2003,2 wins & 6 nominations total,"$30,610,863",5.8,63,"57,551",True,,2025-10-27T14:13:26.035183
tt0374536,Bewitched,2005,2 wins & 13 nominations total,"$63,313,159",4.8,34,"77,303",True,,2025-10-27T14:13:26.437519
tt0374900,Napoleon Dynamite,2004,10 wins & 23 nominations total,"$44,540,956",7.0,64,"251,071",True,,2025-10-27T14:13:26.842459
tt0375063,Sideways,2004,Won 1 Oscar. 123 wins & 91 nominations total,"$71,503,593",7.5,94,"212,839",True,,2025-10-27T14:13:27.247955
tt0375104,Bobby Jones: Stroke of Genius,2004,1 nomination total,"$2,694,071",6.6,45,"4,220",True,,2025-10-27T14:13:27.653788
tt0375173,Alfie,2004,7 wins & 8 nominations total,"$13,399,812",6.2,49,"56,031",True,,2025-10-27T14:13:28.058091
tt0375568,Astro Boy,2009,4 nominations total,"$19,551,067",6.2,53,"42,139",True,,2025-10-27T14:13:28.473347
tt0375679,Crash,2004,Won 3 Oscars. 66 wins & 112 nominations total,"$54,580,300",7.7,66,"458,428",True,,2025-10-27T14:13:28.892066
tt0376108,Rebound,2005,2 nominations,"$16,809,014",5.2,36,"13,775",True,,2025-10-27T14:13:29.303490
tt0376136,The Rum Diary,2011,2 wins & 4 nominations total,"$13,109,815",6.1,56,"109,428",True,,2025-10-27T14:13:29.709874
tt0376541,Closer,2004,Nominated for 2 Oscars. 22 wins & 50 nominations total,"$33,987,757",7.1,65,"247,511",True,,2025-10-27T14:13:30.116201
tt0376994,X-Men: The Last Stand,2006,7 wins & 40 nominations total,"$234,362,462",6.6,58,"565,687",True,,2025-10-27T14:13:30.523651
tt0377062,Flight of the Phoenix,2004,2 nominations total,"$21,009,180",6.1,47,"58,208",True,,2025-10-27T14:13:30.929738
tt0377071,The Home Teachers,2004,N/A,"$203,917",4.2,N/A,388,True,,2025-10-27T14:13:31.338665
tt0377092,Mean Girls,2004,7 wins & 25 nominations total,"$86,058,055",7.1,66,"470,889",True,,2025-10-27T14:13:31.744762
tt0377107,Proof,2005,4 wins & 6 nominations,"$7,535,331",6.7,64,"46,666",True,,2025-10-27T14:13:32.157968
tt0377471,Be Cool,2005,1 win & 13 nominations total,"$56,046,979",5.6,37,"73,869",True,,2025-10-27T14:13:32.567438
tt0377818,The Dukes of Hazzard,2005,5 wins & 14 nominations total,"$80,270,227",5.1,33,"84,037",True,,2025-10-27T14:13:32.974257
tt0377992,The Gospel of John,2003,1 win & 3 nominations total,"$4,069,090",7.8,52,"4,459",True,,2025-10-27T14:13:33.374904
tt0378194,Kill Bill: Vol. 2,2004,23 wins & 84 nominations total,"$66,208,183",8.0,83,"847,789",True,,2025-10-27T14:13:33.784708
tt0378407,My Date with Drew,2004,11 wins total,"$181,041",6.5,51,"4,771",True,,2025-10-27T14:13:34.193370
tt0379322,Indigo,2003,1 win,"$1,190,000",5.0,N/A,366,True,,2025-10-27T14:13:34.602250
tt0379725,Capote,2005,Won 1 Oscar. 59 wins & 89 nominations total,"$28,750,530",7.3,88,"145,882",True,,2025-10-27T14:13:35.006507
tt0379786,Serenity,2005,9 wins & 10 nominations total,"$25,514,517",7.8,74,"312,689",True,,2025-10-27T14:13:35.411757
tt0379865,Leatherheads,2008,1 win & 3 nominations total,"$31,373,938",6.0,56,"34,097",True,,2025-10-27T14:13:35.814391
tt0379889,The Merchant of Venice,2004,Nominated for 1 BAFTA Award2 wins & 7 nominations total,"$3,765,585",7.0,63,"39,301",True,,2025-10-27T14:13:36.223795
tt0380510,The Lovely Bones,2009,Nominated for 1 Oscar. 10 wins & 46 nominations total,"$44,114,232",6.6,42,"188,503",True,,2025-10-27T14:13:36.626560
tt0380599,Oliver Twist,2005,2 wins & 4 nominations total,"$2,080,321",6.8,65,"35,189",True,,2025-10-27T14:13:37.045245
tt0380623,The Perfect Man,2005,2 wins & 3 nominations,"$16,535,005",5.4,27,"32,406",True,,2025-10-27T14:13:37.448890
tt0381061,Casino Royale,2006,Won 1 BAFTA Award28 wins & 44 nominations total,"$167,445,960",8.0,80,"726,077",True,,2025-10-27T14:13:37.904482
tt0381681,Before Sunset,2004,Nominated for 1 Oscar. 10 wins & 32 nominations total,"$5,820,649",8.1,91,"307,599",True,,2025-10-27T14:13:38.314890
tt0381707,White Chicks,2004,3 wins & 13 nominations total,"$70,831,760",5.9,41,"185,136",True,,2025-10-27T14:13:38.721435
tt0381849,3:10 to Yuma,2007,Nominated for 2 Oscars. 3 wins & 32 nominations total,"$53,606,916",7.6,76,"342,944",True,,2025-10-27T14:13:39.131485
tt0381971,Curious George,2006,1 nomination total,"$58,360,760",6.5,62,"19,044",True,,2025-10-27T14:13:39.545965
tt0382625,The Da Vinci Code,2006,8 wins & 21 nominations total,"$217,536,138",6.6,46,"477,834",True,,2025-10-27T14:13:39.950414
tt0382932,Ratatouille,2007,Won 1 Oscar. 68 wins & 42 nominations total,"$206,445,654",8.1,96,"911,625",True,,2025-10-27T14:13:40.357749
tt0382992,Stealth,2005,2 nominations total,"$32,116,746",5.1,35,"57,663",True,,2025-10-27T14:13:40.779787
tt0383010,The Three Stooges,2012,4 nominations total,"$44,338,224",5.2,56,"34,118",True,,2025-10-27T14:13:41.194417
tt0383028,"Synecdoche, New York",2008,8 wins & 29 nominations total,"$3,083,538",7.5,67,"102,537",True,,2025-10-27T14:13:41.599436
tt0383216,The Pink Panther,2006,1 win & 8 nominations total,"$82,226,474",5.7,38,"97,155",True,,2025-10-27T14:13:42.007258
tt0383222,BloodRayne,2005,4 wins & 11 nominations total,"$2,405,420",3.0,18,"38,174",True,,2025-10-27T14:13:42.411598
tt0383574,Pirates of the Caribbean: Dead Man's Chest,2006,Won 1 Oscar. 45 wins & 54 nominations total,"$423,315,812",7.4,53,"808,977",True,,2025-10-27T14:13:42.813620
tt0384286,Cry Wolf,2005,N/A,"$10,047,674",5.8,39,"29,422",True,,2025-10-27T14:13:43.223285
tt0384537,Silent Hill,2006,8 nominations total,"$46,982,632",6.5,31,"255,425",True,,2025-10-27T14:13:43.624900
tt0384642,Kicking & Screaming,2005,6 nominations total,"$52,842,724",5.6,45,"42,454",True,,2025-10-27T14:13:44.029265
tt0384680,The Weather Man,2005,N/A,"$12,482,775",6.5,61,"85,160",True,,2025-10-27T14:13:44.430691
tt0384793,Accepted,2006,4 nominations total,"$36,323,505",6.4,47,"143,007",True,,2025-10-27T14:13:44.839438
tt0384806,The Amityville Horror,2005,2 wins & 4 nominations total,"$65,233,369",5.9,33,"121,556",True,,2025-10-27T14:13:45.240380
tt0385752,The Golden Compass,2007,Won 1 Oscar. 7 wins & 32 nominations total,"$70,107,728",6.1,51,"199,671",True,,2025-10-27T14:13:45.649710
tt0385880,Monster House,2006,Nominated for 1 Oscar. 4 wins & 23 nominations total,"$73,661,010",6.7,68,"149,782",True,,2025-10-27T14:13:46.052455
tt0385887,Motherless Brooklyn,2019,2 wins & 15 nominations total,"$9,277,736",6.8,60,"65,114",True,,2025-10-27T14:13:46.457780
tt0386032,Sicko,2007,Nominated for 1 Oscar. 14 wins & 17 nominations total,"$24,540,079",8.0,74,"77,185",True,,2025-10-27T14:13:46.859190
tt0386117,Where the Wild Things Are,2009,7 wins & 54 nominations total,"$77,233,467",6.7,71,"111,109",True,,2025-10-27T14:13:47.272244
tt0386140,The Legend of Zorro,2005,2 wins & 3 nominations total,"$46,464,023",6.0,47,"112,175",True,,2025-10-27T14:13:47.674214
tt0386588,Hitch,2005,4 wins & 24 nominations total,"$179,495,555",6.6,58,"343,989",True,,2025-10-27T14:13:48.098057
tt0386741,Renaissance,2006,2 wins & 1 nomination total,"$70,644",6.6,57,"16,645",True,,2025-10-27T14:13:48.504527
tt0387057,Beat the Drum,2003,10 wins & 3 nominations,N/A,7.1,N/A,720,True,,2025-10-27T14:13:48.940804
tt0387059,Bee Season,2005,1 nomination total,"$1,180,560",5.5,54,"7,358",True,,2025-10-27T14:13:49.359068
tt0387131,The Constant Gardener,2005,Won 1 Oscar. 35 wins & 70 nominations total,"$33,579,797",7.3,82,"152,681",True,,2025-10-27T14:13:49.767137
tt0387514,Prime,2005,1 nomination total,"$22,827,153",6.2,58,"42,669",True,,2025-10-27T14:13:50.196876
tt0387564,Saw,2004,9 wins & 10 nominations total,"$56,000,369",7.6,46,"498,215",True,,2025-10-27T14:13:50.605921
tt0387575,Seed of Chucky,2004,1 win & 6 nominations total,"$17,083,732",4.9,46,"52,976",True,,2025-10-27T14:13:51.012493
tt0387877,The Black Dahlia,2006,Nominated for 1 Oscar. 4 wins & 16 nominations total,"$22,545,080",5.6,49,"79,061",True,,2025-10-27T14:13:51.418250
tt0388139,It's All Gone Pete Tong,2004,11 wins & 9 nominations,"$120,620",7.2,56,"20,851",True,,2025-10-27T14:13:51.827962
tt0388230,Malevolence,2003,2 wins,"$127,287",5.0,43,"3,917",True,,2025-10-27T14:13:52.236928
tt0388419,Christmas with the Kranks,2004,3 wins & 4 nominations total,"$73,780,539",5.5,22,"62,234",True,,2025-10-27T14:13:52.640299
tt0388482,Transporter 2,2005,N/A,"$43,095,856",6.3,56,"222,974",True,,2025-10-27T14:13:53.048590
tt0388795,Brokeback Mountain,2005,Won 3 Oscars. 141 wins & 133 nominations total,"$84,111,816",7.7,87,"407,899",True,,2025-10-27T14:13:53.469464
tt0389557,Black Book,2006,Nominated for 1 BAFTA Award13 wins & 23 nominations total,"$4,398,532",7.7,71,"82,901",True,,2025-10-27T14:13:53.876005
tt0389722,30 Days of Night,2007,14 nominations total,"$39,569,000",6.6,53,"196,980",True,,2025-10-27T14:13:54.281507
tt0389790,Bee Movie,2007,1 win & 15 nominations total,"$126,631,277",6.1,54,"191,705",True,,2025-10-27T14:13:54.686782
tt0389792,Human Error,2004,N/A,N/A,7.4,36,55,True,,2025-10-27T14:13:55.098940
tt0389860,Click,2006,Nominated for 1 Oscar. 3 wins & 12 nominations total,"$137,355,633",6.4,45,"377,519",True,,2025-10-27T14:13:55.505210
tt0390022,Friday Night Lights,2004,2 wins & 5 nominations total,"$61,255,921",7.2,70,"69,022",True,,2025-10-27T14:13:55.906732
tt0390384,Primer,2004,3 wins & 7 nominations total,"$424,760",6.7,68,"119,199",True,,2025-10-27T14:13:56.318289
tt0390521,Super Size Me,2004,Nominated for 1 Oscar. 7 wins & 13 nominations total,"$11,536,423",7.2,73,"114,667",True,,2025-10-27T14:13:56.741247
tt0390538,Tarnation,2003,9 wins & 12 nominations,"$592,014",7.1,87,"6,762",True,,2025-10-27T14:13:57.150025
tt0391198,The Grudge,2004,2 wins & 10 nominations total,"$110,359,362",5.9,49,"155,981",True,,2025-10-27T14:13:57.556517
tt0391304,A Lot Like Love,2005,1 win & 3 nominations total,"$21,845,719",6.6,48,"72,880",True,,2025-10-27T14:13:57.959760
tt0392465,Mozart and the Whale,2005,N/A,"$36,006",6.7,N/A,"9,541",True,,2025-10-27T14:13:58.365166
tt0393162,Coach Carter,2005,3 wins & 15 nominations total,"$67,264,877",7.3,57,"185,995",True,,2025-10-27T14:13:58.772113
tt0395251,The Producers,2005,1 win & 17 nominations,"$19,398,532",6.3,52,"45,365",True,,2025-10-27T14:13:59.176110
tt0395495,Catch and Release,2006,N/A,"$15,539,051",5.9,43,"29,384",True,,2025-10-27T14:13:59.582278
tt0395543,Forty Shades of Blue,2005,1 win & 2 nominations,"$75,828",6.1,74,"1,633",True,,2025-10-27T14:13:59.989369
tt0395561,States of Grace,2005,N/A,"$203,144",6.8,N/A,526,True,,2025-10-27T14:14:00.391847
tt0395584,The Devil's Rejects,2005,10 wins & 8 nominations total,"$17,044,981",6.7,54,"109,285",True,,2025-10-27T14:14:00.805589
tt0395699,The Pacifier,2005,1 win & 10 nominations total,"$113,086,868",5.6,30,"102,778",True,,2025-10-27T14:14:01.209774
tt0395972,North Country,2005,Nominated for 2 Oscars. 5 wins & 20 nominations total,"$18,337,722",7.3,68,"46,756",True,,2025-10-27T14:14:01.618315
tt0396171,Perfume: The Story of a Murderer,2006,15 wins & 20 nominations total,"$2,223,293",7.5,56,"275,735",True,,2025-10-27T14:14:02.026120
tt0396269,Wedding Crashers,2005,11 wins & 11 nominations total,"$209,273,411",7.0,64,"391,860",True,,2025-10-27T14:14:02.439492
tt0396587,FAQs,2005,N/A,"$1,967",5.8,N/A,524,True,,2025-10-27T14:14:02.846345
tt0396752,Nanny McPhee,2005,3 wins & 4 nominations total,"$47,144,110",6.6,59,"89,425",True,,2025-10-27T14:14:03.256060
tt0397065,House of Wax,2005,5 wins & 11 nominations total,"$32,064,800",5.5,41,"141,139",True,,2025-10-27T14:14:03.661620
tt0397101,The Skeleton Key,2005,5 nominations total,"$47,907,715",6.5,47,"127,976",True,,2025-10-27T14:14:04.065936
tt0397313,Eight Below,2006,2 wins & 2 nominations total,"$81,612,565",7.3,64,"70,286",True,,2025-10-27T14:14:04.479928
tt0397535,Memoirs of a Geisha,2005,Won 3 Oscars. 32 wins & 47 nominations total,"$57,490,508",7.3,54,"168,253",True,,2025-10-27T14:14:04.885504
tt0397551,My Faraway Bride,2006,N/A,N/A,4.7,N/A,665,True,,2025-10-27T14:14:05.291402
tt0397892,Bolt,2008,Nominated for 1 Oscar. 1 win & 32 nominations total,"$114,053,579",6.8,67,"241,714",True,,2025-10-27T14:14:05.715856
tt0398017,Derailed,2005,N/A,"$36,024,076",6.6,40,"77,921",True,,2025-10-27T14:14:06.121340
tt0398165,The Longest Yard,2005,3 wins & 17 nominations total,"$158,119,460",6.4,48,"207,070",True,,2025-10-27T14:14:06.526112
tt0398286,Tangled,2010,Nominated for 1 Oscar. 10 wins & 42 nominations total,"$200,821,936",7.7,71,"530,733",True,,2025-10-27T14:14:06.931687
tt0398712,Assault on Precinct 13,2005,1 win & 2 nominations total,"$20,040,895",6.3,54,"83,453",True,,2025-10-27T14:14:07.334624
tt0398830,Cape of Good Hope,2004,3 wins & 1 nomination,"$26,904",6.8,59,287,True,,2025-10-27T14:14:07.749510
tt0399146,A History of Violence,2005,Nominated for 2 Oscars. 37 wins & 84 nominations total,"$31,504,633",7.4,82,"268,313",True,,2025-10-27T14:14:08.157421
tt0399201,The Island,2005,1 win & 6 nominations total,"$35,818,913",6.8,50,"336,464",True,,2025-10-27T14:14:08.560461
tt0399295,Lord of War,2005,2 wins & 3 nominations total,"$24,149,632",7.6,62,"353,357",True,,2025-10-27T14:14:08.967933
tt0399862,End of the Spear,2005,2 wins & 1 nomination total,"$11,967,000",6.8,45,"5,605",True,,2025-10-27T14:14:09.379767
tt0400497,Herbie: Fully Loaded,2005,2 wins & 6 nominations total,"$66,023,816",4.9,47,"53,359",True,,2025-10-27T14:14:09.787529
tt0400717,Open Season,2006,1 win & 10 nominations total,"$85,105,259",6.1,49,"110,435",True,,2025-10-27T14:14:10.199461
tt0401445,A Good Year,2006,1 win & 2 nominations total,"$7,459,300",6.9,47,"105,265",True,,2025-10-27T14:14:10.605501
tt0401729,John Carter,2012,2 wins & 8 nominations total,"$73,078,100",6.6,51,"294,974",True,,2025-10-27T14:14:11.011269
tt0401792,Sin City,2005,38 wins & 54 nominations total,"$74,103,820",8.0,74,"814,113",True,,2025-10-27T14:14:11.426284
tt0401815,Tamara,2005,1 nomination total,"$206,871",5.1,34,"11,631",True,,2025-10-27T14:14:11.830876
tt0402022,Æon Flux,2005,5 nominations total,"$25,874,337",5.4,36,"135,849",True,,2025-10-27T14:14:12.233580
tt0402230,The Great New Wonderful,2005,1 nomination,"$150,142",5.5,57,"1,579",True,,2025-10-27T14:14:12.640080
tt0402399,The New World,2005,Nominated for 1 Oscar. 6 wins & 34 nominations total,"$12,712,093",6.7,73,"92,238",True,,2025-10-27T14:14:13.042889
tt0402850,The Big White,2005,N/A,N/A,6.3,31,"15,650",True,,2025-10-27T14:14:13.445670
tt0403407,Perfect Creature,2006,2 wins & 2 nominations total,N/A,5.3,N/A,"5,834",True,,2025-10-27T14:14:13.868653
tt0403508,The Sisterhood of the Traveling Pants,2005,1 win & 14 nominations total,"$39,053,061",6.5,66,"67,036",True,,2025-10-27T14:14:14.300415
tt0403702,Youth in Revolt,2009,1 win & 1 nomination total,"$15,281,286",6.4,63,"76,974",True,,2025-10-27T14:14:14.705252
tt0404032,The Exorcism of Emily Rose,2005,4 wins & 9 nominations total,"$75,072,454",6.7,46,"144,914",True,,2025-10-27T14:14:15.108596
tt0404203,Little Children,2006,Nominated for 3 Oscars. 20 wins & 61 nominations total,"$5,463,019",7.5,75,"119,602",True,,2025-10-27T14:14:15.520554
tt0404390,Running Scared,2006,4 nominations total,"$6,855,137",7.3,41,"105,574",True,,2025-10-27T14:14:15.923690
tt0405094,The Lives of Others,2006,Won 1 Oscar. 80 wins & 38 nominations total,"$11,286,112",8.4,89,"433,535",True,,2025-10-27T14:14:16.330339
tt0405159,Million Dollar Baby,2004,Won 4 Oscars. 68 wins & 86 nominations total,"$100,492,203",8.1,86,"752,495",True,,2025-10-27T14:14:16.736658
tt0405325,Sky High,2005,3 nominations total,"$63,946,815",6.3,62,"99,329",True,,2025-10-27T14:14:17.143909
tt0405422,The 40-Year-Old Virgin,2005,10 wins & 19 nominations total,"$109,484,237",7.1,73,"490,095",True,,2025-10-27T14:14:17.552663
tt0405469,The Wild,2006,2 nominations total,"$37,384,046",5.2,47,"29,129",True,,2025-10-27T14:14:17.960682
tt0405676,All the King's Men,2006,2 wins & 4 nominations total,"$7,221,458",6.1,37,"26,192",True,,2025-10-27T14:14:18.387348
tt0405821,Casshern,2004,1 nomination total,N/A,6.0,N/A,"13,974",True,,2025-10-27T14:14:18.823473
tt0406158,"The Prize Winner of Defiance, Ohio",2005,1 win & 1 nomination total,"$627,844",7.2,58,"8,390",True,,2025-10-27T14:14:19.229934
tt0406375,Zathura: A Space Adventure,2005,3 wins & 3 nominations total,"$29,258,869",6.3,67,"122,567",True,,2025-10-27T14:14:19.638738
tt0407121,Pooh's Heffalump Movie,2005,1 nomination total,"$18,098,433",6.4,64,"8,949",True,,2025-10-27T14:14:20.043902
tt0407304,War of the Worlds,2005,Nominated for 3 Oscars. 16 wins & 49 nominations total,"$234,280,354",6.6,73,"497,754",True,,2025-10-27T14:14:20.446131
tt0407887,The Departed,2006,Won 4 Oscars. 100 wins & 141 nominations total,"$132,399,394",8.5,85,"1,515,328",True,,2025-10-27T14:14:20.850932
tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,2007,Won 1 Oscar. 34 wins & 77 nominations total,"$52,898,073",7.3,83,"399,261",True,,2025-10-27T14:14:21.259754
tt0408306,Munich,2005,Nominated for 5 Oscars. 14 wins & 75 nominations total,"$47,403,685",7.5,74,"249,894",True,,2025-10-27T14:14:21.680390
tt0408524,Bad News Bears,2005,1 win & 4 nominations total,"$32,868,349",5.8,65,"23,767",True,,2025-10-27T14:14:22.109499
tt0408985,Last Holiday,2006,7 nominations total,"$38,399,961",6.6,52,"39,758",True,,2025-10-27T14:14:22.522306
tt0409182,Poseidon,2006,Nominated for 1 Oscar. 7 nominations total,"$60,674,817",5.7,50,"113,678",True,,2025-10-27T14:14:22.930663
tt0409459,Watchmen,2009,12 wins & 24 nominations total,"$107,509,799",7.6,56,"603,847",True,,2025-10-27T14:14:23.350690
tt0409838,Come Away Home,2005,2 wins & 1 nomination,"$72,810",6.6,N/A,636,True,,2025-10-27T14:14:23.793407
tt0409847,Cowboys & Aliens,2011,1 win & 17 nominations total,"$100,240,551",6.0,50,"238,192",True,,2025-10-27T14:14:24.194641
